time_intervals,cerealia,cyperaceae,poeceae ,trees,crops,herbaceous_plants
-1100 to -1001,0.001315539,0.005968331,0.027133127,0.902576684,0.001334901,0.016990948
-1100 to -1001,0.001131222,0.021493213,0.029411765,0.458144796,0.00678733,0.028280543
-1100 to -1001,0.002673797,0,0.005347594,0.553475936,0,0
-1100 to -1001,0,0.206812652,0.070559611,0.574209246,0.00729927,0.055961071
-1100 to -1001,0,0.013262599,0.034482759,0.921750663,0,0.00530504
-1100 to -1001,0,0.171806167,0.030837004,0.519823789,0,0.008810573
-1100 to -1001,0,0,0.002820306,0.989121676,0,0.000402901
-1100 to -1001,0,0,0.006930424,0.714789248,0.000937207,0.000244738
-1100 to -1001,0,0.009124088,0.016423358,0.899635036,0.001824818,0.003649635
-1100 to -1001,0.000238265,0.001440775,0.05012176,0.755405344,0.002381695,0.013484235
-1100 to -1001,0,0.139616056,0.022687609,0.782722513,0.0008726,0
-1100 to -1001,0,0.057341635,0.08075594,0.684329121,0.006152619,0.018115364
-1100 to -1001,0,0.137731481,0.178240741,0.232638889,0,0.061342593
-1100 to -1001,0.000938139,0.082512176,0.186487266,0.618711567,0.001413424,0.00565813
-1100 to -1001,0.000588928,0.078916372,0.014134276,0.771495878,0.002355713,0.005300353
-1100 to -1001,0,0.051150895,0.421994885,0.242966752,0.002557545,0.104859335
-1000 to -901,0,0.028771384,0.014774495,0.604976672,0.002332815,0.00777605
-1000 to -901,6.64E-05,0.000110629,0.005177449,0.036817417,0,0.000154881
-1000 to -901,0,0.481779824,0.055619486,0.30686613,0.004602992,0.0287687
-1000 to -901,0,0.002262443,0.002262443,0.975113122,0,0
-1000 to -901,0.00173913,0.055652174,0.144347826,0.417391304,0.057391304,0.074782609
-1000 to -901,0,0.003766478,0.019303202,0.502824859,0.00094162,0.025894539
-1000 to -901,0,0.016129032,0.012096774,0.778225806,0.016129032,0.008064516
-1000 to -901,0.001317523,0.001317523,0.040843215,0.903820817,0,0.010540184
-1000 to -901,0,0.011578262,0.036258221,0.898264881,0.009671685,0.011618987
-1000 to -901,0.002531646,0.026160338,0.166244726,0.725738397,0.001687764,0.004219409
-1000 to -901,0,0.066285714,0.021714286,0.642285714,0.002285714,0.005714286
-1000 to -901,0,0.153652393,0.191435768,0.35768262,0.002518892,0.037783375
-1000 to -901,0,0.024922118,0.018691589,0.887850467,0.003115265,0.012461059
-1000 to -901,0,0.03470437,0.05655527,0.751928021,0.002570694,0.001285347
-1000 to -901,0.00273224,0.005442268,0.05984273,0.543982407,0.014905149,0.044870941
-1000 to -901,0,0.06017192,0,0.641833811,0.00286533,0
-1000 to -901,0.001689189,0.015202703,0.048986486,0.29222973,0.011824324,0.138513514
-1000 to -901,0.00155521,0.118195956,0.020217729,0.790046656,0.00311042,0.00311042
-1000 to -901,0,0,0.154135338,0.770676692,0,0.015037594
-1000 to -901,0,0.027700831,0.019390582,0.908587258,0.002770083,0.002770083
-1000 to -901,0.001356852,0.024423338,0.099050204,0.63229308,0.005427408,0.013568521
-1000 to -901,0.000311333,0.001108823,0.003501293,0.447152505,0.00034965,0.001906313
-1000 to -901,0,0.04494382,0.154494382,0.657303371,0,0.016853933
-1000 to -901,0,0.052197802,0.085164835,0.68956044,0.005494505,0.032967033
-1000 to -901,0.000998004,0.138728952,0.197963048,0.462856339,0.022659809,0.046823021
-1000 to -901,0,0.032494759,0.110062893,0.496855346,0,0.01048218
-1000 to -901,0,0.041474654,0.066359447,0.434101382,0.002764977,0.004608295
-1000 to -901,0.000657462,0.023668639,0.034188034,0.899408284,0.003944773,0.007232084
-1000 to -901,0,0.007272727,0.029090909,0.843636364,0,0.018181818
-1000 to -901,0,0.006230104,0.044470883,0.886705896,0.001468429,0.010488011
-1000 to -901,0,0.087209302,0.052325581,0.104651163,0,0.023255814
-1000 to -901,0,0,0.010733453,0.969588551,0,0.003577818
-1000 to -901,0.003284072,0,0.060755337,0.702791461,0.016420361,0.011494253
-1000 to -901,0,0.301801802,0.121621622,0.310810811,0.013513514,0.031531532
-1000 to -901,0,0.001584786,0.012678288,0.954041204,0,0.006339144
-1000 to -901,0,0.046992481,0.020676692,0.897556391,0,0
-1000 to -901,0.000954907,0.015678718,0.059577114,0.851958351,0.001379733,0.024988851
-1000 to -901,0.000595178,0.004377228,0.048911303,0.678560964,0.002193282,0.016630511
-1000 to -901,0,0.042502005,0.044907779,0.583801123,0,0.002405774
-1000 to -901,0.000399456,0.006173743,0.021484796,0.878430658,0.001703331,0.004815162
-1000 to -901,0.000271323,0.006563729,0.022051065,0.805035762,0.000826433,0.002810123
-1000 to -901,0.000903342,0.001806685,0.044263776,0.91598916,0.002710027,0.005420054
-1000 to -901,0,0.005602241,0.00280112,0.952380952,0,0.00280112
-1000 to -901,0,0.004207574,0.009817672,0.956521739,0,0.005610098
-1000 to -901,0,0.005591731,0.013005811,0.850358192,0.001867689,0.001406434
-1000 to -901,0,0.004207574,0.009817672,0.956521739,0,0.005610098
-1000 to -901,0,0.009609371,0.098034841,0.786807478,0.004797853,0.027989752
-1000 to -901,0,0.005454545,0.009090909,0.961818182,0.005454545,0
-1000 to -901,0,0,0.25819398,0.624141076,0,0.020036485
-1000 to -901,0.001427606,0.005070221,0.02673435,0.812093319,0.003937008,0.010537671
-1000 to -901,0.000396957,0.006697329,0.005789874,0.69982454,0.000785417,0.001944979
-1000 to -901,0.003039514,0,0.045592705,0.711246201,0.006079027,0.048632219
-1000 to -901,0,0.005167959,0.051679587,0.884366925,0.00129199,0.019379845
-1000 to -901,0,0.157497303,0.048543689,0.748651564,0.004314995,0.004314995
-1000 to -901,0,0.087855297,0.103359173,0.620155039,0.002583979,0.03875969
-1000 to -901,0,0.111445783,0.078313253,0.686746988,0.015060241,0.024096386
-1000 to -901,0,0.062874251,0.002994012,0.886227545,0,0.002994012
-1000 to -901,0,0.055727554,0.075851393,0.611455108,0.001547988,0.00619195
-1000 to -901,0,0.065789474,0.020676692,0.652255639,0,0.026315789
-1000 to -901,0,0.013443616,0.057128283,0.829461615,0,0.000815661
-1000 to -901,0,0.023809524,0.4004329,0.344155844,0.010822511,0.034632035
-1000 to -901,0.001964637,0.035363458,0.058939096,0.754420432,0,0.037328094
-1000 to -901,0,0.006521637,0.025257455,0.946448869,0.001695873,0.002164458
-1000 to -901,0.003098423,0.077387078,0.031590108,0.818395859,0.016625904,0.00423221
-1000 to -901,0.001589825,0.163751987,0.074721781,0.686804452,0.007949126,0.010333863
-1000 to -901,0.001451379,0.054800457,0.099580874,0.561657422,0.021215144,0.010089846
-1000 to -901,0,0.00635324,0.087674714,0.752223634,0,0.001270648
-1000 to -901,0.001267427,0.00719979,0.06067287,0.844824146,0.001267427,0.015100755
-1000 to -901,0,0.072645534,0.029978554,0.654979197,0.010193107,0.002336851
-1000 to -901,0,0.022257552,0.030206677,0.718600954,0.00317965,0.001589825
-1000 to -901,0,0.007490637,0.086142322,0.816479401,0.018726592,0.007490637
-1000 to -901,0,0.002638522,0.047493404,0.071240106,0,0.021108179
-1000 to -901,0,0.012035011,0.027352298,0.468271335,0,0.010940919
-1000 to -901,0,0.011363636,0.034090909,0.277272727,0.004545455,0.468181818
-1000 to -901,0,0.010619469,0.005309735,0.798230088,0,0.001769912
-1000 to -901,0,0.123287671,0.034246575,0.729452055,0.006849315,0.054794521
-1000 to -901,0,0.077747989,0.217158177,0.36461126,0,0.037533512
-1000 to -901,0,0.018518519,0.092592593,0.762962963,0.011111111,0
-1000 to -901,0,0.036259542,0.013358779,0.402671756,0.004770992,0.014312977
-1000 to -901,0,0.16552901,0.018771331,0.305460751,0.003412969,0.003412969
-1000 to -901,0,0.00867052,0.011560694,0.813583815,0.001445087,0.010115607
-1000 to -901,0,0.020833333,0.067307692,0.809294872,0,0.020833333
-1000 to -901,0,0,0.019607843,0.661064426,0.004201681,0.004201681
-1000 to -901,0,0.006269592,0.018808777,0.962382445,0,0.003134796
-1000 to -901,0,0.006416426,0.026307347,0.872313122,0.000320821,0.007058069
-1000 to -901,0,0,0.002617801,0.965968586,0.002617801,0
-1000 to -901,0.001808318,0,0.018083183,0.924050633,0,0.016274864
-1000 to -901,0,0.096980847,0.257614947,0.319012636,0.016101347,0.097703714
-1000 to -901,0,0.015659955,0.013422819,0.959731544,0.002237136,0
-1000 to -901,0,0,0.002774942,0.731057398,0.001443384,0.001997337
-1000 to -901,0,0.005338078,0.003558719,0.560498221,0,0
-1000 to -901,0,0.001926782,0.003853565,0.980732177,0,0.005780347
-1000 to -901,0.001193317,0.015760629,0.1598294,0.483271458,0.007283656,0.154972156
-1000 to -901,0,0.002570694,0.015424165,0.881748072,0,0.005141388
-1000 to -901,0,0.03307393,0.035019455,0.809338521,0.011673152,0.001945525
-1000 to -901,0,0.009950249,0.019900498,0.829187396,0.00331675,0.009121061
-1000 to -901,0.001408451,0.005633803,0.052112676,0.856338028,0.002816901,0.021126761
-1000 to -901,0,0.009097271,0.042687194,0.914625612,0.00279916,0.007697691
-1000 to -901,0.003037565,0.009883636,0.074674343,0.842864793,0.00393265,0.024374425
-1000 to -901,0.001207729,0.050826222,0.044014402,0.76155244,0.001207729,0.005841121
-1000 to -901,0,0.010416667,0,0.713541667,0.002604167,0.044270833
-1000 to -901,0.000628141,0.050617592,0.042316545,0.764508612,0.00201964,0.003140704
-1000 to -901,0,0.065902432,0.013441763,0.643912248,0.004451039,0.013619058
-1000 to -901,0.002544613,0.007536393,0.040031685,0.876108577,0.004729735,0.012090724
-1000 to -901,0.001190476,0.008333333,0.154166667,0.499404762,0.003571429,0.06547619
-1000 to -901,0.002713704,0.029850746,0.048846676,0.534599729,0.009497965,0.036635007
-1000 to -901,0,0.001675042,0.008375209,0.69681742,0.001675042,0
-1000 to -901,0,0.084090909,0.154545455,0.595454545,0.004545455,0.006818182
-1000 to -901,0,0.336909871,0.070815451,0.416309013,0.008583691,0.025751073
-1000 to -901,0,0.006915629,0.042876902,0.922544952,0.001383126,0.004149378
-1000 to -901,0,0.098412698,0.057142857,0.552380952,0,0.012698413
-1000 to -901,0.001757469,0.14059754,0.038664323,0.778558875,0.001757469,0.008787346
-1000 to -901,0,0.00039592,0.004647613,0.508716264,0.000357246,0
-1000 to -901,0,0.01179941,0.017699115,0.851032448,0.01179941,0.002949853
-1000 to -901,0,0.091954023,0.08045977,0.68045977,0.006896552,0.034482759
-1000 to -901,0,0.22962963,0.239506173,0.177777778,0.083950617,0.064197531
-1000 to -901,0.000528539,0.034300682,0.122600658,0.321387266,0.001139786,0.025107588
-1000 to -901,0.000241721,0.004320421,0.055164099,0.776215121,0.000960773,0.012481474
-1000 to -901,0,0.12148029,0.025744167,0.668543846,0.003218021,0
-1000 to -901,0,0.051224944,0.001113586,0.623608018,0.001113586,0
-1000 to -901,0,0.010548523,0.006329114,0.934599156,0.002109705,0.002109705
-1000 to -901,0.014784946,0.064516129,0.147849462,0.665322581,0.002688172,0.010752688
-1000 to -901,0.006868132,0.096153846,0.159340659,0.282967033,0.004120879,0.078296703
-1000 to -901,0.000957135,0.053817037,0.100742305,0.715444366,0.000957135,0.008210497
-1000 to -901,0,0.016987623,0.069464229,0.859782455,0,0.009864654
-1000 to -901,0,0.035087719,0.110047847,0.580542265,0.001594896,0.020733652
-1000 to -901,0,0.006659267,0.009988901,0.931187569,0,0
-900 to -801,0,0.019080659,0.016478751,0.634865568,0.003469211,0.006938422
-900 to -801,0.000111273,0.000178194,0.011846537,0.02742459,8.91E-05,0.000434425
-900 to -801,0,0.038690476,0.133928571,0.375,0.047619048,0.041666667
-900 to -801,0.007633588,0.239185751,0.178117048,0.185750636,0.025445293,0.043256997
-900 to -801,0.000961538,0.011387276,0.012816481,0.423824786,0.001368731,0.00955491
-900 to -801,0,0.016438356,0.010958904,0.698630137,0.008219178,0.008219178
-900 to -801,0.001978628,0.005123663,0.042457973,0.906218862,0.001581171,0.007119598
-900 to -801,0.000282486,0.005199797,0.038326957,0.897182619,0.016615743,0.011717802
-900 to -801,0,0.036912752,0.060402685,0.805369128,0.003355705,0.023489933
-900 to -801,0,0.121794872,0.010683761,0.601495726,0.003205128,0.004273504
-900 to -801,0,0.371020856,0.08507135,0.364434687,0.016465423,0.019758507
-900 to -801,0,0.055346164,0.080007076,0.282209609,0.002466091,0.019183181
-900 to -801,0.002978327,0.19723441,0.02221779,0.662132695,0.025355671,0.020768515
-900 to -801,0,0.100795756,0.006189213,0.451812555,0.003536693,0.270557029
-900 to -801,0,0.008196721,0.044262295,0.809836066,0.001639344,0.006557377
-900 to -801,0,0.002857143,0.08,0.297142857,0.014285714,0.034285714
-900 to -801,0,0.006036217,0.058350101,0.436619718,0.002012072,0.108651911
-900 to -801,0,0.103293413,0.017964072,0.838323353,0,0.002994012
-900 to -801,0,0,0.106145251,0.804469274,0,0.005586592
-900 to -801,0,0.041975309,0.014814815,0.918518519,0,0
-900 to -801,0.001697793,0.01188455,0.091680815,0.691001698,0.005093379,0.010186757
-900 to -801,0.013651877,0.087030717,0.358361775,0.394197952,0.04778157,0.015358362
-900 to -801,0,0,0.005,0.5075,0.000625,0.001875
-900 to -801,0.002941176,0.052941176,0.085294118,0.752941176,0,0.017647059
-900 to -801,0,0.006451613,0.029032258,0.9,0.012903226,0.029032258
-900 to -801,0.008086253,0.026916661,0.297182798,0.403770122,0.014787281,0.047132295
-900 to -801,0.057094878,0.018471872,0.133501259,0.400503778,0.001679261,0.020990764
-900 to -801,0,0.11196319,0.158742331,0.654141104,0.006134969,0.007668712
-900 to -801,0.000633714,0.011414886,0.04311504,0.884598991,0.000633714,0.013315223
-900 to -801,0,0.009451796,0.041587902,0.879962193,0.00063012,0.001575299
-900 to -801,0.00255102,0.007653061,0.084183673,0.704081633,0.010204082,0.017857143
-900 to -801,0,0.00690184,0.032957386,0.887752783,0.001608622,0.020687447
-900 to -801,0,0.002298851,0.016091954,0.51954023,0.016091954,0.048275862
-900 to -801,0,0.332317073,0.146341463,0.216463415,0.00304878,0.048780488
-900 to -801,0.001766784,0.003533569,0.045936396,0.902826855,0.003533569,0.010600707
-900 to -801,0.006042517,0.016571283,0.036218589,0.833995089,0.00908203,0.003003003
-900 to -801,0.003895551,0.017594752,0.056448479,0.8498501,0.001522133,0.016623177
-900 to -801,0,0.001293661,0.045278137,0.697283312,0.001293661,0.015523933
-900 to -801,0,0.009433962,0.005660377,0.847169811,0,0
-900 to -801,0.000671126,0.003886426,0.034797856,0.725052077,0.002013377,0.010297202
-900 to -801,0,0.024024024,0.082582583,0.50975976,0,0.011261261
-900 to -801,0.000634463,0.006783825,0.029796237,0.838046668,0.00080964,0.006848852
-900 to -801,0.000301728,0.006819801,0.022695372,0.805123357,0.001037385,0.004081373
-900 to -801,0,0.002690583,0.048430493,0.91838565,0.001793722,0.006278027
-900 to -801,0.001526718,0.001526718,0,0.877862595,0,0
-900 to -801,0.000824402,0.004946414,0.022258862,0.900247321,0.001648805,0
-900 to -801,0,0,0.02919708,0.934306569,0.00486618,0.00486618
-900 to -801,0,0.011333915,0.121185702,0.768962511,0.001743679,0.029642546
-900 to -801,0,0.013513514,0.026232114,0.83227345,0.000794913,0.015103339
-900 to -801,0,0,0.274509804,0.509803922,0,0.019607843
-900 to -801,0.000670241,0.005873275,0.029406097,0.816746904,0.001971,0.015728273
-900 to -801,0.000256377,0.005966503,0.014239186,0.704348661,0.002466964,0.003328293
-900 to -801,0,0.012280702,0.029824561,0.905263158,0.001754386,0.00877193
-900 to -801,0,0.035714286,0.058270677,0.69924812,0.00093985,0.007518797
-900 to -801,0,0.064393939,0.007575758,0.878787879,0,0.003787879
-900 to -801,0,0.012984284,0.016766115,0.744600387,0.003067485,0.031746365
-900 to -801,0,0.030364372,0.012145749,0.686234818,0,0.050607287
-900 to -801,0,0.019287834,0.051928783,0.851632047,0,0.00148368
-900 to -801,0.007862267,0.111745638,0.262722327,0.373364803,0.013887509,0.061953971
-900 to -801,0.003703704,0.023428732,0.012626263,0.81865881,0.028338945,0.021015713
-900 to -801,0,0.006659267,0.018867925,0.902330744,0.001109878,0.003329634
-900 to -801,0,0.005871657,0.029307776,0.912889024,0.003367258,0.013435361
-900 to -801,0,0.029213483,0.038202247,0.851685393,0.013483146,0.013483146
-900 to -801,0.00085034,0.034724176,0.031312896,0.578178992,0.025280261,0.017096977
-900 to -801,0.000531551,0.006603974,0.039882997,0.908150342,0.002432671,0.005894206
-900 to -801,0.00078064,0.036690086,0.024980484,0.773614364,0.006245121,0.007025761
-900 to -801,0.008319468,0.008319468,0.059900166,0.836938436,0.001663894,0.011647255
-900 to -801,0,0.011455597,0.067092979,0.827388697,0.022076572,0.009675888
-900 to -801,0,0.022377622,0.026573427,0.593006993,0.001398601,0.015384615
-900 to -801,0,0.00757094,0.009234168,0.597829093,0.004175354,0.006652915
-900 to -801,0,0.06712963,0.034722222,0.724537037,0,0.013888889
-900 to -801,0.000333778,0.23609844,0.008117746,0.251238114,0.001695658,0.003048616
-900 to -801,0,0,0.014742015,0.653562654,0,0.024570025
-900 to -801,0,0.011315417,0.031117397,0.776520509,0.004243281,0.004243281
-900 to -801,0,0.025878004,0.044362292,0.855822551,0,0.005545287
-900 to -801,0,0.002475248,0.01980198,0.556930693,0.002475248,0.008663366
-900 to -801,0,0.002994909,0.02425876,0.879604672,0,0.00359389
-900 to -801,0,0,0.006557377,0.970491803,0.003278689,0.003278689
-900 to -801,0,0.064005506,0.090158293,0.739848589,0.007570544,0.0110117
-900 to -801,0,0.324742268,0.043814433,0.494845361,0.018041237,0
-900 to -801,0,0.005701532,0.004879164,0.839367927,0.001014199,0.002028398
-900 to -801,0,0.007677543,0.005758157,0.750479846,0,0
-900 to -801,0,0,0.003731343,0.996268657,0,0
-900 to -801,0.001751313,0.007005254,0.19089317,0.499124343,0.015761821,0.103327496
-900 to -801,0,0.00243309,0.00973236,0.839416058,0.00243309,0.00729927
-900 to -801,0.00094518,0.211720227,0.033081285,0.651228733,0.003780718,0.018903592
-900 to -801,0,0.019927536,0.05615942,0.793478261,0.001811594,0.018115942
-900 to -801,0,0,0.001501502,0.513013013,0,0
-900 to -801,0.002077398,0.010305886,0.061340678,0.869614841,0.00438429,0.020172898
-900 to -801,0,0.016936498,0.033619308,0.829406949,0.002401379,0.01668281
-900 to -801,0,0.006060606,0,0.7,0.003030303,0.066666667
-900 to -801,0,0.063540091,0.015128593,0.810892587,0.003025719,0.003025719
-900 to -801,0,0.356037152,0.024767802,0.356037152,0.00619195,0.07120743
-900 to -801,0.002938851,0.006220837,0.041967097,0.855410448,0.003918468,0.014039104
-900 to -801,0,0.006688963,0.096989967,0.658862876,0.016722408,0.10367893
-900 to -801,0.002353477,0.012400698,0.138154284,0.505185827,0.003269224,0.102235703
-900 to -801,0.003298307,0.003188776,0.019261617,0.698726963,0.004045593,0.005321104
-900 to -801,0,0.505672609,0.063209076,0.306320908,0.008103728,0.017828201
-900 to -801,0.002911208,0.001455604,0.014556041,0.950509461,0,0.001455604
-900 to -801,0,0,0.007109005,0.972748815,0,0.000394945
-900 to -801,0,0,0.003769243,0.533077495,0.000528623,0
-900 to -801,0.000490196,0.016716488,0.008460615,0.851696118,0.007843486,0.004241282
-900 to -801,0,0.095959596,0.025252525,0.868686869,0,0
-900 to -801,0,0.064417178,0.165644172,0.496932515,0.036809816,0.012269939
-900 to -801,0,0.00733945,0.009174312,0.882568807,0,0
-900 to -801,0.000739098,0.033998522,0.062084257,0.423503326,0.000739098,0.015521064
-900 to -801,0.000153563,0.004211382,0.053765587,0.74654555,0.001221288,0.015865336
-900 to -801,0,0.136513158,0.032894737,0.681743421,0.000822368,0.000822368
-900 to -801,0.002808989,0.112827715,0.154962547,0.435861423,0.006554307,0.017790262
